-7 11618 -8 11744 -21 11753 -12 11759 -10 11660 -16 11428 -2 11136 3 10786 -5 10287 -5 9717 -11 9103 -7 8326 -4 7526 -21 6711 -12 5762 -7 4780 -11 3839 2 2771 -10 1748 -4 769 1 -284 12 -1266 -8 -2216 -12 -3218 -15 -4151 6 -4933 -12 -5761 -11 -6557 -6 -7155 -25 -7754 -8 -8383 -4 -8818 -2 -9070 -1 -9381 2 -9576 11 -9550 -11 -9518 -12 -9463 -10 -9171 -6 -8849 9 -8483 -14 -7949 7 -7316 -3 -6731 -8 -5973 9 -5123 -13 -4352 -10 -3492 -1 -2463 3 -1545 1 -598 1 498 4 1516 7 2482 -1 3553 2 4578 -1 5479 -11 6385 3 7271 -5 8039 4 8722 -5 9366 -6 10027 -6 10537 -21 10903 -6 11213 -9 11417 -23 11543 -11 11593 -17 11506 -11 11331 -9 11045 -9 10663 -14 10213 -19 9660 -9 9042 8 8363 -3 7583 -6 6721 -9 5840 -7 4905 -21 3946 1 3010 -2 2030 -5 986 9 9 2 -962 2 -1943 7 -2894 -2 -3752 -14 -4666 -15 -5532 4 -6302 -6 -7021 -1 -7668 -3 -8305 -14 -8822 2 -9167 -3 -9442 1 -9675 -11 -9775 -1 -9710 -8 -9647 3 -9501 -10 -9209 -10 -8818 1 -8395 9 -7885 -6 -7291 -5 -6605 -5 -5874 -15 -5061 3 -4241 -8 -3339 -18 -2368 3 -1448 -8 -492 -6 539 -5 1548 -7 2525 -10 3547 -4 4544 -13 5484 -6 6384 -12 7206 3 7909 14 8566 5 9152
-1 9711 0 10106 6 10464 20 10697 -5 10815 9 10880 11 10820 10 10680 -5 10502 -3 10158 -3 9740 16 9277 6 8750 5 8067 -6 7339 7 6553 7 5666 8 4794 0 3915 8 2922 2 1960 -4 1053 5 51 7 -968 -2 -1903 -9 -2845 3 -3781 3 -4675 -9 -5526 -15 -6313 -2 -7046 -14 -7702 -6 -8280 -6 -8790 -2 -9214 -6 -9540 -18 -9762 4 -9891 -1 -9932 10 -9885 -1 -9740 -13 -9503 -13 -9187 11 -8844 0 -8351 1 -7783 0 -7178 0 -6420 1 -5591 9 -4763 11 -3912 10 -2975 0 -2058 6 -1136 3 -164 10 861 1 1802 5 2760 -4 3753 2 4683 0 5521 2 6377 7 7178 5 7851 -12 8422 -11 9061 -5 9603 -2 9980 -6 10238 3 10481 -5 10589 5 10494 -6 10430 6 10253 -1 9930 5 9588 5 9183 10 8672 -2 8106 2 7432 -4 6713 -2 5967 4 5154 -9 4192 -6 3277 0 2339 -1 1338 0 344 -4 -611 7 -1593 0 -2599 -5 -3565 -1 -4469 -5 -5347 2 -6152 2 -6984 -9 -7666 -2 -8273 5 -8916 -6 -9380 3 -9706 -8 -9984 2 -10176 3 -10260 8 -10315 -1 -10268 3 -10047 6 -9808 -13 -9456 -11 -8966 5 -8409 9 -7875 -1 -7170 -4 -6439 3 -5748 -3 -4928 -6 -4029 -1 -3149 8 -2212 1 -1259 4 -340 -9 662 -2 1657 -13 2562 -8 3473 5 4462 1 5286 -3 6021
4 6860 2 7534 0 7999 -4 8624 -3 9066 3 9321 -5 9545 1 9794 5 9827 1 9774 8 9692 2 9468 -1 9125 -4 8726 -2 8249 12 7714 -1 7036 15 6325 0 5583 15 4790 10 3920 6 3060 20 2176 10 1198 3 217 -4 -734 1 -1681 -1 -2689 6 -3643 3 -4504 16 -5416 10 -6329 -4 -7098 5 -7819 7 -8454 -4 -9027 5 -9547 6 -9959 6 -10267 6 -10516 12 -10687 6 -10714 0 -10691 -1 -10602 -12 -10340 3 -10046 3 -9716 -10 -9260 3 -8638 5 -8073 3 -7417 -7 -6592 14 -5829 -15 -5027 -3 -4109 3 -3194 5 -2318 1 -1327 -9 -320 -6 591 0 1579 -12 2554 7 3416 -1 4299 -10 5166 -7 5920 -5 6583 11 7180 5 7777 1 8268 -7 8661 3 8954 -3 9128 -8 9253 3 9258 -17 9147 -12 8976 1 8721 -5 8379 0 7949 14 7430 -6 6860 7 6229 5 5541 7 4742 -7 3941 4 3099 -1 2143 -3 1220 -6 316 -2 -644 -13 -1615 -10 -2578 -17 -3519 -8 -4476 -3 -5358 1 -6149 1 -7004 7 -7714 -9 -8321 6 -8973 -3 -9611 -4 -10040 0 -10423 0 -10683 7 -10794 0 -10951 -13 -10990 -1 -10833 -14 -10663 -1 -10447 14 -10026 -15 -9556 -7 -9097 -7 -8484 -7 -7807 -1 -7137 -2 -6342 -12 -5445 -9 -4639 6 -3701 -4 -2739 -4 -1824 -6 -854 5 132 7 1144 -5 2078 -4 2984
-11 3905 -9 4739 -21 5515 -13 6283 -26 6956 -14 7519 -8 8128 -18 8613 -5 8892 0 9171 -5 9351 -21 9413 -16 9371 -14 9298 1 9142 2 8830 -1 8488 0 8065 -4 7536 -9 6918 -8 6302 -3 5583 0 4788 -2 3938 -11 3074 0 2164 0 1220 4 284 5 -634 4 -1572 -3 -2509 2 -3421 -4 -4352 -8 -5199 -5 -6020 -16 -6827 10 -7513 -3 -8100 3 -8677 0 -9215 -8 -9573 0 -9917 -7 -10193 9 -10319 -3 -10406 1 -10369 -9 -10204 -7 -9992 -15 -9697 -15 -9272 3 -8792 0 -8256 -11 -7634 -16 -6994 -11 -6236 0 -5386 -6 -4600 -2 -3736 -1 -2733 -7 -1796 -4 -907 2 116 3 1118 -2 1990 -16 2954 -7 3909 -3 4734 -6 5545 2 6328 -8 6983 -6 7547 8 8157 -11 8685 -1 9024 -17 9352 -2 9568 0 9635 -7 9688 -7 9676 4 9481 2 9249 3 9006 8 8556 -13 8027 8 7497 9 6857 -1 6134 6 5362 2 4623 -8 3770 -3 2882 -10 2033 15 1134 -13 159 -2 -800 -3 -1701 -7 -2668 2 -3593 -4 -4442 -16 -5286 6 -6055 -2 -6772 -7 -7464 -7 -8038 1 -8579 -1 -9084 -5 -9448 -1 -9709 -3 -9901 2 -10042 -1 -10010 4 -9923 -19 -9782 5 -9515 -7 -9153 4 -8762 -4 -8260 4 -7679 1 -7081 -15 -6401 -6 -5638 8 -4820 -1 -3966 2 -3090 -5 -2160 -3 -1206 -3 -278 5 649
7 1641 -5 2616 0 3498 0 4360 0 5248 6 6035 5 6689 -4 7365 -13 7966 -9 8513 -8 8953 5 9341 3 9536 3 9665 0 9789 2 9778 -6 9611 0 9493 9 9241 6 8810 2 8403 0 7933 2 7313 -6 6674 -3 5985 7 5212 1 4366 6 3521 -8 2627 2 1701 4 778 -7 -174 -7 -1132 10 -2042 -3 -2980 6 -3880 8 -4755 -5 -5609 -2 -6402 4 -7081 7 -7716 -2 -8278 -6 -8803 3 -9232 -5 -9586 -3 -9820 -6 -10000 -4 -10112 6 -10101 -10 -9982 2 -9807 5 -9563 5 -9192 -2 -8732 8 -8244 -5 -7626 2 -6913 2 -6227 -5 -5463 7 -4602 1 -3748 -1 -2844 -11 -1933 -2 -997 5 -34 7 890 -14 1791 -7 2753 -6 3662 -15 4470 -1 5345 -6 6154 2 6883 -10 7498 -2 8100 -1 8652 2 9034 -9 9354 -6 9645 -2 9801 -7 9837 -1 9836 -5 9719 -20 9469 -7 9161 -3 8835 -12 8310 -2 7749 -2 7224 -10 6484 -8 5723 1 4989 -14 4174 -4 3249 -12 2392 -1 1471 5 492 -12 -465 2 -1385 5 -2356 -2 -3278 9 -4133 3 -5002 -6 -5876 -9 -6653 -14 -7384 -10 -7967 -23 -8536 -1 -9064 2 -9440 0 -9717 0 -9907 -4 -10044 -5 -10088 -10 -10014 10 -9840 6 -9626 -4 -9313 -6 -8879 -7 -8416 -6 -7894 -3 -7240 -6 -6528 -8 -5774 -17 -4972 -8 -4093 -4 -3223 1 -2308
-5 -1350 -18 -431 -9 520 2 1506 -3 2465 -10 3392 1 4305 -4 5189 1 5970 -7 6745 -10 7434 -1 7980 -1 8616 -13 9142 -15 9442 -8 9717 3 9946 -7 10035 -12 10052 -13 10027 -2 9832 -5 9598 1 9276 12 8829 4 8286 1 7768 -3 7075 -4 6360 0 5630 -4 4818 4 3952 -6 3107 0 2225 -3 1260 4 346 13 -590 0 -1559 -8 -2516 2 -3420 -3 -4306 6 -5177 -5 -5893 -10 -6617 6 -7302 -16 -7787 -2 -8362 -4 -8936 -10 -9259 -14 -9461 -5 -9715 -11 -9815 1 -9707 1 -9627 -1 -9482 -17 -9170 -7 -8810 -8 -8434 -10 -7906 -2 -7294 -4 -6677 3 -5938 -15 -5157 -2 -4369 -5 -3499 -12 -2573 -12 -1689 18 -726 -3 270 -1 1248 0 2203 -4 3202 -5 4154 -5 5006 -8 5860 -4 6707 0 7390 -7 8014 10 8631 3 9215 -15 9608 -7 9948 -14 10248 -15 10376 -9 10459 -26 10486 -14 10331 -10 10105 -19 9830 -16 9404 -9 8932 -4 8409 -16 7765 -9 7097 -7 6388 -2 5583 5 4772 -8 3896 -3 2949 -11 2021 -19 1085 -16 134 -18 -823 -12 -1748 -10 -2661 -16 -3573 -28 -4457 -16 -5278 -11 -6002 -1 -6724 2 -7393 -17 -7907 -16 -8445 -11 -8933 -12 -9203 3 -9405 1 -9603 -8 -9675 -6 -9577 -10 -9460 -15 -9224 -9 -8899 -9 -8509 -2 -8006 -14 -7481 -3 -6914 -11 -6232 -6 -5492 -9 -4716
-6 -3905 -7 -2976 13 -2096 -11 -1113 -14 -130 -6 845 -3 1804 -3 2802 -7 3763 -8 4630 -18 5480 -8 6347 0 7103 -16 7764 5 8414 -7 9021 -16 9509 -17 9943 -2 10228 -11 10429 -1 10577 2 10603 -6 10510 2 10394 -3 10135 -3 9762 -13 9359 -5 8880 -7 8287 -2 7654 1 6970 -6 6197 -4 5368 1 4551 -1 3684 0 2729 -9 1784 -4 857 -1 -96 -13 -1129 -9 -2047 -9 -2976 7 -3897 -1 -4735 -8 -5560 -7 -6320 -8 -6973 -6 -7540 -2 -8118 -11 -8608 -11 -8950 -15 -9236 -21 -9418 -5 -9550 -13 -9552 -12 -9436 -10 -9270 -10 -9016 -8 -8611 2 -8169 -16 -7699 -11 -7105 -15 -6456 -12 -5807 -8 -4944 -5 -4113 -3 -3293 -19 -2350 -5 -1382 -10 -507 -5 485 -4 1496 -9 2403 -8 3351 -14 4350 -24 5240 -14 6032 -1 6897 -16 7634 -10 8255 -18 8899 -7 9509 0 9940 -6 10268 0 10569 -8 10746 2 10813 -4 10788 8 10689 -1 10507 2 10261 -2 9910 -14 9482 5 8915 -10 8277 -10 7591 -9 6776 0 5953 -2 5107 -8 4236 -5 3325 -7 2408 2 1421 9 469 -1 -464 2 -1453 -3 -2403 -7 -3285 2 -4142 5 -4976 -9 -5741 -6 -6422 -5 -7090 3 -7651 -2 -8271 4 -8694 8 -8971 7 -9230 -12 -9435 6 -9490 2 -9440 -6 -9360 13 -9145 0 -8819 -9 -8453 -8 -7979 -5 -7419 -3 -6814
2 -6143 6 -5345 7 -4528 -4 -3674 -3 -2759 -9 -1854 -20 -936 -5 32 -5 1001 3 1948 4 2963 -2 3924 0 4802 -8 5685 -6 6514 -16 7296 2 8009 1 8677 0 9274 -20 9817 -4 10250 -5 10529 -8 10745 11 10921 -2 10993 -7 10922 -4 10780 -5 10542 0 10211 -13 9787 3 9292 -2 8724 -8 8083 -16 7414 -8 6693 -5 5845 7 4946 -3 4059 -13 3122 -12 2113 -10 1141 5 203 -4 -807 -8 -1780 -11 -2647 0 -3568 -21 -4413 -3 -5179 -9 -5912 -20 -6599 -12 -7134 -4 -7683 -10 -8225 1 -8570 2 -8805 -18 -9029 2 -9138 -1 -9129 -12 -9053 -9 -8874 2 -8592 3 -8296 6 -7871 -3 -7310 8 -6719 2 -6094 -13 -5319 -3 -4552 7 -3724 0 -2845 3 -1910 6 -979 -3 32 -3 1044 -11 2020 -1 3051 -6 3992 2 4906 -6 5868 -3 6725 -9 7510 7 8258 -3 8979 3 9547 6 10129 18 10611 3 10907 3 11159 3 11369 3 11466 -4 11463 -2 11393 -2 11201 11 10912 5 10587 12 10119 -3 9592 -6 9004 3 8366 3 7591 -7 6819 -6 6033 12 5140 8 4207 1 3312 6 2361 11 1360 -2 430 9 -545 3 -1548 10 -2453 8 -3269 -7 -4155 -14 -4932 -9 -5555 9 -6189 -1 -6780 0 -7332 6 -7710 0 -8020 1 -8245 -3 -8419 9 -8490 3 -8451 8 -8326 -5 -8129 1 -7818 -9 -7475
-3 -7049 -13 -6484 5 -5895 -3 -5276 -2 -4485 -1 -3656 -4 -2840 3 -1916 0 -971 12 -39 2 913 15 1893 7 2834 1 3819 8 4773 -3 5671 8 6549 -3 7375 5 8110 11 8843 10 9456 -3 10015 0 10592 -2 10973 -1 11244 5 11458 4 11653 7 11668 -7 11591 -4 11487 0 11246 0 10899 3 10493 5 10014 4 9447 -12 8820 8 8150 -10 7372 -3 6567 -6 5670 -9 4725 0 3808 -7 2842 -2 1862 -1 899 -1 -27 -5 -991 -7 -1933 0 -2815 0 -3619 -9 -4416 -7 -5213 17 -5870 -1 -6466 -4 -7107 4 -7622 5 -7947 16 -8224 4 -8464 11 -8585 -11 -8620 -5 -8574 9 -8420 18 -8166 4 -7867 10 -7440 -4 -6961 6 -6417 -9 -5776 3 -5107 5 -4383 -2 -3602 2 -2745 -16 -1881 -8 -941 -7 -17 -7 963 0 1936 -1 2903 -1 3840 2 4750 1 5644 -8 6527 4 7352 -5 8082 -4 8764 -11 9344 -13 9918 -5 10381 -7 10734 7 10969 -1 11154 17 11250 -4 11272 -4 11166 -6 10989 -9 10717 2 10355 5 9926 -4 9418 -3 8827 -4 8170 8 7475 0 6667 -13 5810 -7 4949 -15 4035 10 3115 -12 2175 -16 1191 -17 198 -1 -757 -19 -1738 7 -2664 3 -3549 2 -4402 7 -5194 -2 -5901 5 -6586 -8 -7164 -6 -7769 -5 -8230 -8 -8538 -2 -8816 -9 -9011 -4 -9053 2 -9040 4 -8953
-16 -8750 -1 -8488 -4 -8153 -8 -7773 4 -7238 -9 -6663 -19 -6036 -6 -5317 -2 -4572 -3 -3712 8 -2825 -7 -1929 1 -954 0 24 6 978 -5 1917 -10 2919 -12 3851 -1 4759 -5 5617 2 6443 -5 7223 10 7942 -1 8558 -5 9150 -2 9713 5 10079 3 10353 1 10564 0 10706 -4 10734 3 10703 0 10582 3 10386 -1 10026 1 9674 9 9216 4 8639 -6 8034 -5 7345 4 6571 -1 5798 -13 4911 13 3989 15 3087 3 2152 2 1129 -14 175 -3 -787 -4 -1826 -3 -2746 3 -3592 3 -4480 -9 -5337 0 -6038 3 -6747 -1 -7381 2 -7961 -9 -8528 -12 -8950 -2 -9215 -8 -9490 -9 -9674 -9 -9716 -5 -9679 1 -9592 -2 -9373 5 -9018 4 -8630 -4 -8160 -15 -7604 5 -6974 -4 -6296 -12 -5506 -21 -4670 -1 -3836 -13 -2990 4 -2035 -9 -1098 -12 -182 0 769 -3 1769 -23 2685 -5 3583 -12 4503 -11 5360 -9 6139 0 6870 -5 7550 -2 8147 -12 8684 -4 9193 -4 9535 -20 9804 -4 10020 7 10132 5 10107 1 10033 -7 9850 -4 9601 11 9276 -2 8852 3 8315 8 7750 -6 7088 0 6365 10 5556 -7 4723 3 3885 -14 2948 -8 2054 -16 1108 -4 126 -3 -832 5 -1815 6 -2784 -1 -3704 1 -4565 -9 -5414 -10 -6188 -2 -6938 1 -7601 6 -8184 -10 -8761 -6 -9269 3 -9605 -13 -9857 2 -10072
